ID,TARGET
95192,873741.1363686095
105381,153308.46418130567
100050,108309.54952227796
38326,986639.5160330532
26886,102973.51685870934
67894,981217.6782493342
92133,302490.1096497919
117418,868903.3150822839
59635,-664.2693195080792
54886,721524.8099975549
108869,118248.56527780741
117756,1002744.4348150594
83204,638283.1940786955
122407,72242.80012070149
35023,584026.9282382315
96798,116068.87135834497
50891,609523.618353195
5940,336216.40719273564
38812,795709.0738956193
88973,33698.18545904936
102527,118229.28813464486
21373,70424.81451021315
1395,117841.34468978533
89825,760517.5898148406
145725,544438.2649711454
90245,122178.62189854792
132054,116896.68853328872
10363,798324.611734323
20896,586914.0665697467
14657,978036.8273151491
88692,216587.3832531214
75435,592304.5531075988
65081,127490.70089946804
18598,1418072.7614239329
114821,526637.6534374014
64056,282518.48459285434
151381,898089.6534374016
100283,74217.5746595994
5601,398283.31476747367
95324,-251539.2968535417
15988,334169.0253521762
104293,1134778.0530058334
150505,473501.3012330792
34713,101734.23341972823
97179,217486.03122894297
71941,766487.6491499708
92983,1205745.4612107675
125296,241558.7758973398
103462,472144.4879051714
110734,527673.4686249185
64840,681061.3854976785
143282,370446.3475414438
91338,1090056.0105333144
89356,-91927.59118520952
26661,1519.5293013679911
106699,536980.1097881594
147219,784338.1411802096
119269,-31459.352960699616
147723,667558.4300667776
97963,516764.7770197326
40549,118245.78075159242
62371,773107.618353195
136269,-32718.754513123684
123499,-4233.050452282536
128511,609523.618353195
40995,-191043.34003189398
146986,815997.7342762828
147045,827635.6183531953
150314,620219.2048956165
40430,-5172.01621286539
108620,660945.3007304431
71358,318843.80645619327
26705,46156.16034854873
95260,56217.74240929063
98316,135103.18298077333
115395,425579.12065164646
18596,470192.61213384714
42343,473793.38148167793
46005,25114.846029729466
20111,566358.0594131679
9677,228666.43635306787
125506,243509.58097393176
134964,260261.80682241503
124811,-61912.55240628525
124903,478978.1234288029
102443,-5891.191187691438
59490,197519.7143730396
58318,1204673.3776406723
25705,193814.03116181167
130952,480645.22295043775
79562,1287594.3634557915
60993,630235.2308834239
61788,236477.9744822859
12620,302414.0742645589
149121,603453.1104387448
94417,70053.97320578207
24797,1128124.358347752
131198,452970.16352867807
26872,-166854.993207047
23065,700672.090997328
635,37399.817205555155
146384,-40155.16510551263
31539,486983.9807234131
41799,443363.2420278249
133827,-4999.425225748011
61100,-172465.98532932534
104520,349356.09615710896
140344,304649.71731995704
108773,1309747.4192818252
45026,811360.606625099
56365,1215817.1084773631
55077,6956.255268041801
61428,760487.1382306835
131724,882419.6183531953
7065,863548.9304078461
24586,1528533.7764528657
150411,250884.83171158185
85336,287883.97510818444
145176,298475.4862628321
82390,118115.52364620398
78968,56972.07713067799
26589,1055098.9419376124
70227,206778.23003102728
84884,73148.57805973501
119456,406217.0119422817
30077,291308.2758459448
16367,-101798.90816278494
101778,566073.0290542769
48770,609523.618353195
137048,484906.68525801477
137776,558918.2778767056
68388,736755.618353195
37345,258389.80285607604
1772,645875.618353195
114397,810113.2968790631
67346,829294.7396740261
74809,291693.1001733918
41235,1050573.7109808973
3290,478210.2442451305
84311,332207.66850138543
10898,110538.92591554025
26416,686809.6442629155
140718,408250.2364491444
50063,348175.64863243717
25596,521031.475014614
48575,550647.6327306789
108935,923406.8460324076
34650,1238502.4607265734
115833,745596.1734366366
50522,120638.81391330209
138414,67941.49649000209
90025,147530.90784987982
102538,-34665.699792102474
99316,7027.618924818584
23509,520308.341109798
15259,690641.9116468129
113889,87739.16623352078
136596,767518.7525241729
52835,1002278.7790424342
8275,44610.095288097335
105382,504753.3528300146
64923,185597.52210440068
132970,609523.618353195
118462,107975.32456042682
71404,199950.64161912183
138452,236513.72873261204
140081,54035.77204482147
29308,565797.9495607524
26231,135105.64631633082
95575,660038.3704206869
122368,570315.2431501164
140927,249073.97945088305
71778,55015.30417969491
87700,154163.0703203206
8452,712876.305099484
111550,898550.1295238442
138623,1068562.2782246796
87063,-15923.633331404097
148053,765032.832590624
44753,764363.1875732495
25977,520813.58449002024
53193,241647.12920572003
145557,-441154.94130762166
100977,710865.2618554467
110953,645875.618353195
20839,649890.7692356182
85274,1143777.4926806714
145460,627699.618353195
58409,48900.70766221435
148775,-24947.08432933007
70947,1191453.6534374016
129760,718579.618353195
62109,72185.19805467862
96144,594682.4561593658
72229,155605.2416558442
110077,599661.3901803191
111242,223048.44131057715
29536,1007671.4554567724
51860,136032.24956205738
29865,1110621.3934312502
60514,1258877.9743112482
136298,-2792.7135381193366
70311,232051.42041428655
31681,502681.1423555144
26660,494585.19838394335
103137,64969.71857598564
151398,659793.0666413426
64945,745642.0086141981
108090,508988.5190885794
28994,361077.8988432537
141960,184053.34125092888
112168,684621.0004017269
14433,319675.0766479603
12967,327037.720084747
24035,480069.6252070367
144137,-8306.716625207016
28017,24939.764677816245
74444,140978.09778296953
30864,20360.28888344922
40961,476031.7792114312
75020,528349.4885124178
113048,259517.73321570596
22661,427954.46952767315
32149,413730.9581458687
56279,679210.7017979736
42867,63718.62655844615
119613,33248.949511559156
68339,445944.26061730477
57001,631095.0750974559
98641,629870.1521725915
23411,564228.3617855827
19916,493878.6798620626
92380,1148168.8150573978
36776,1693067.012188915
54121,602458.2708176952
139418,547401.4606355957
117636,263062.44724692317
18561,100071.06753603596
107766,-7748.327385182027
79604,100071.5255990175
84345,109848.83823791199
112265,720616.0055010302
12708,200026.77149844798
151433,861715.0953852332
96153,835712.2200029562
60785,749744.824580752
56302,477812.1991174542
17589,161569.58809439355
137746,827635.6183531953
31889,207121.42834136653
95399,1047207.5935412629
62041,561534.1493081287
146468,116131.39087356348
80141,-21336.970966982975
148899,-65411.522481486085
95011,524062.5629662504
3730,535342.0527396391
119084,606633.4457384106
131014,355646.0653479194
63708,329571.4491810834
48167,1053472.417612742
135632,99168.30284174043
80354,1059972.1621283626
31177,540180.9538624424
112738,63716.6175199757
114368,293911.5788016683
117170,191970.97251551173
86501,67008.01074186194
44073,200634.9502194532
100378,150387.78089956305
88896,-19430.06680887207
4977,39131.59782693733
58556,81893.516560547
137940,648619.095750005
8653,1252540.5208493746
30320,164281.47402497008
80873,287719.3830790846
29099,21902.027713809803
3045,182339.88975499192
36624,162390.46143137006
101631,-281538.04328820563
98796,408534.7343700227
12255,441090.246929142
104591,82705.90166601108
72435,502422.59590785083
18796,902664.2176813995
3782,534834.5274291455
82757,68199.01011458703
68538,353732.5577225802
119926,123197.0054870359
14663,672099.1518546755
51884,809459.6183531953
85673,671990.2662128743
131289,791878.7084060316
1134,767780.3405509291
12526,29581.95898611314
3623,-185511.35583883416
38534,107455.30178162927
98984,230737.68008447398
10299,883367.5935412627
131748,266351.5237351424
14765,164455.29493975482
63758,12112.00578592933
23931,700207.4191191136
142585,882498.5507690737
6468,997295.4984243545
19991,566408.0019705191
26237,22080.931698821892
71970,326342.85552469845
88727,710149.0634726018
4933,249592.25273650285
72765,2401847.0753766736
105266,144402.9340546087
4710,-99381.50006226305
97102,-445818.6958214111
80742,63721.146893615776
97926,985538.4982625965
88872,445410.49949051935
61910,-46522.757086051075
52182,79666.8072219459
2569,1352352.2859599113
65856,508200.273666172
86635,238007.3275600662
31556,86336.22583148401
139512,413659.31046410574
53060,-91205.29285577405
88835,-47579.18092152706
133319,283107.15539269726
41330,72471.2639104955
112459,63725.17799198453
88236,90582.00083758071
144445,252250.9041424088
121051,309392.552585103
139636,104365.01007630123
54441,348222.72750040266
30290,13963.547770946083
120077,265750.1281369581
85753,59081.08473238128
97709,134416.5825345128
68843,226574.84955248388
3719,118191.47533252259
104851,31498.7446862692
136359,816773.0612451606
96351,469718.5949866409
71740,393729.17434112536
55147,760969.3983774395
140704,644323.593212114
88080,216462.68295094656
31861,900595.6183531953
12476,18150.6395074217
108523,63717.85107070167
90265,81897.72850942414
60299,1244617.8693678973
33229,264116.53759880085
67153,670888.8718310716
105187,493027.2647118789
79254,1655248.5634358607
97067,401218.5292301947
93825,754810.1929986461
129946,1860997.7122183826
67535,1985173.5562379833
68489,908158.9561586145
114626,-178293.42939149227
23459,49133.555054678174
12094,560140.2717932966
51042,1017158.450296886
93532,936947.6183531953
65926,90869.40625641291
2964,81889.79536023643
147810,276566.4866514913
22796,81008.1733448478
12813,833698.9520913633
52189,583479.0168312669
20427,117772.36231675738
61763,617792.2815330464
96588,253814.38870106125
89573,12991.026714499982
21263,986162.6531958159
5701,1082654.073990187
148319,1027453.3533198312
75436,1743900.9654500042
17560,451827.650545341
116274,31684.552415200684
126917,172773.516560547
91306,821356.5211451373
11371,42933.97368409013
125675,-50861.29317305863
118441,136748.20170382538
34281,1328321.0406838825
114673,762462.570605363
82837,595736.4208492851
86013,793159.2785909267
14747,801823.459564599
74614,41737.57207568741
75750,68172.661316871
88805,570736.6369881262
835,408931.19404428086
11817,486107.94194324786
128248,1238988.3278064833
144282,511905.5963947373
110725,164079.3054417877
139438,399787.8929040746
13640,259249.82863932493
37927,140344.99855746556
73632,863939.7379734993
75907,168896.61937668623
138799,2121414.8894774276
129505,890209.8418857425
45176,904699.5932583497
6046,111805.34745326155
124447,411824.25419246446
15202,311490.60737288353
6185,831367.9369033419
94327,857794.4110635957
128960,371762.0682506839
108695,679789.8030013372
143008,845287.1248914115
35208,409218.91455286316
63073,485974.8051754499
52031,650809.6798241283
77966,602049.9216851543
139848,284857.1387991779
118994,100053.59980862966
78944,740421.2714858064
71489,-7196.328670202638
151770,734901.3556553386
94135,152366.1785515765
55136,92694.616021052
57349,17517.55537305231
99473,71348.9820445673
39726,1004604.846019729
27067,687628.3692659677
90526,180779.34219494887
112264,90137.23707874614
44174,856749.6534374016
89834,271615.941661237
136266,590065.9421687289
26296,-37568.35150353459
43194,844799.9249175659
113543,-88066.85643361247
51278,645636.292145309
13722,79603.52196472732
108144,333117.170712113
113675,845811.6183531953
64669,249932.416691133
54443,708674.7283954537
43028,169551.4789526516
74373,207036.17373162642
41118,406280.9070874373
10244,1000036.2175118504
100635,794420.7248254665
75278,-3377.346849912661
50988,666647.102115524
116369,368479.19276158506
36200,124081.41660135292
49580,1286984.0059177699
121218,116411.0651939144
147812,306475.3308353142
126724,929447.7773970477
68344,3264345.6843556697
95020,101547.3688097567
61452,467574.95067280513
121126,545590.2808144626
18524,-121690.80884101609
72500,67721.4043406528
57798,948612.6886684047
84797,686730.3669217399
19915,192468.9142251587
108186,8010.955895927589
139070,812807.4316065642
10472,374171.7649781304
148134,50384.02770104341
78829,190549.02263689035
40963,1275280.3718992139
84668,823476.4594485636
137083,15053.406117062084
78418,106726.45618545357
115800,1170807.442069287
92612,1374560.5540533627
98764,400504.367821464
142526,63453.58400770277
118250,618253.6118063014
44923,951701.9085622178
113676,1174439.593541263
148662,223846.86637253797
141770,522893.78470938076
76991,43910.392484934826
103800,682986.8688499003
151586,272593.84763053135
126251,264109.1926169094
77163,-69639.35757606977
28191,960983.9142689507
118567,374045.21822892566
102929,491902.06262344314
8494,75551.99450039078
151408,968553.8934673995
109741,278837.0602784277
106818,651589.5441669514
143660,79745.50162600615
124659,402124.91165558103
136462,937249.4459194147
25307,471545.42241503025
73516,369770.56299458776
1574,256612.57047709677
20317,-259398.28538441757
72440,811289.4285969238
108892,173976.39883610705
101112,1285151.2507212248
27076,624273.5953089898
137615,-2808.780142103904
70331,780938.4943841528
345,543309.6059472288
49669,280726.22385593416
24499,82067.62363012537
146412,841346.3100940257
686,786794.3498599427
34719,95649.95256335783
13027,1139732.3697460282
50910,523523.8096504405
53177,583397.1041752151
85393,684406.7134526975
115709,121503.29713669018
119444,-27105.18485642731
11479,602670.8604550804
134048,507589.43924141926
75396,682553.6653618312
131175,65864.86781580793
1131,512975.4447979774
79995,291091.5040748503
95203,-42939.25202020249
3092,18608.542817519454
1167,237991.01421974652
99263,971454.9187027921
13856,1192615.593541263
81917,-12964.631835435459
88539,629849.1073753235
106543,586177.6883569879
41460,981151.5390985797
73457,149647.74314866087
19149,453228.55364454264
10215,949484.2735126573
71608,648650.3669753075
141498,399007.3729912157
1426,117087.31610917888
69630,200810.13684494788
71950,998384.8408865316
64097,1025082.7310240092
8521,281834.7884537264
125908,374939.26682282245
32447,120342.76734477148
138943,701679.296833518
69959,-186959.76590540816
100585,136424.9530216796
121886,613501.6534374014
121088,105407.48778406315
44236,86492.53779249231
93161,-110895.89233208247
66390,784315.2998753253
39488,468526.9674829797
24551,286715.0183313452
151754,274510.1307447835
43655,723613.6226534278
147666,316178.27910050965
105780,100069.6571987656
100891,81274.35164591426
5180,-81634.43618446554
102363,98012.45405873843
45855,170769.2344694304
131744,854973.6534374016
22116,134072.18128630886
68618,772510.3275365613
15447,718579.618353195
109330,-5541.036832334998
86027,636561.4658744961
42588,577924.9031714983
151430,-160906.44450578053
105662,134413.99188023387
37223,522816.5836096312
18677,1159577.8545351503
135047,223853.71973073395
35379,790198.1217292848
140838,472752.9595655554
79501,615241.6226860182
116712,133654.33302861458
25765,779822.4832906595
137650,290605.74725455226
33972,1220381.8491509925
107659,224243.42407513602
94932,6279.953932673496
109325,478679.3310781618
80658,124458.93774979905
8497,534323.6615059113
46765,377946.51975808776
105741,705570.0173994249
144679,360057.7219144571
92889,540137.4207127241
128337,922723.1824064977
127287,144233.6815962947
24314,270682.48696832923
122562,871926.0366680464
151522,1118320.2829220707
72585,20750.112781037344
38680,247473.76639351295
107104,-42620.224032011145
1592,304744.1201124861
110842,820322.1604587273
111895,548972.1726171842
23875,56969.56369644991
126571,836492.9138675819
56244,110017.91676488967
31522,76937.80410110438
877,1380.3214157849143
130708,1015945.7633135074
63150,631677.6534374014
132468,780808.2153884259
65183,238432.03895090165
56605,1631.3342127017095
144255,609523.618353195
107919,388644.2590587143
71924,160254.00311786582
101752,261299.7322265284
31516,746287.0054096861
126098,132008.9153137583
21579,793015.028375811
105991,823665.3357653385
108604,-87283.17965844771
126800,188941.35703070794
43726,536123.8030819646
48102,912249.983209457
30752,1230909.403759352
43385,1809907.6183531955
5421,128820.00445144315
109505,242683.13739804394
7292,100068.6175199757
82153,33553.40639901976
35594,63718.62655844615
126789,79215.11035326071
39886,631576.7082848777
1954,500199.4552799082
72225,-24045.69020617439
100676,835856.3803263041
16281,274427.4792817344
27734,74216.22611861251
120161,354174.4659056137
15698,716403.1081911412
61941,682830.5355734092
20786,168717.13799963816
142306,740022.6205903641
132968,350153.92421463976
30236,1482161.3102843051
124998,583592.4818582465
2948,692600.9694285777
66434,648579.6331341849
1033,23188.304750944197
62279,458215.3702315606
124543,631831.1400775949
77623,343684.3607675456
127017,837520.1985017434
84171,255207.73127270333
25230,1210791.593541263
101166,-370839.2256463788
77147,259.7239140426391
142383,70495.77468679001
128837,338903.13847746357
45158,319603.9167626666
79693,518820.54530536715
113143,541611.711321912
105159,171704.56744502735
113742,784780.1685264558
89244,505406.41707681626
37157,61717.37938853208
19430,25225.194289940468
65284,755337.3029107545
91459,659883.2530710688
151275,702551.3046162638
89219,700296.1835368923
24774,1330764.0819590513
26881,-5373.343280114292
33714,683027.7704293323
141526,845866.5952969498
97304,891158.1283947311
91950,863259.1628483499
79584,361609.93939067324
131374,726822.447619641
19436,919719.5935412627
12720,1104959.5073941797
109790,713489.9907880323
147897,758909.6534374014
121422,642563.7735895242
78144,66718.86111031187
130776,835512.7349093191
53853,919153.9636557596
36245,53918.88475010224
120593,349950.7534469086
41410,181066.64236496057
138275,644555.4307975622
113633,876972.8368409877
6804,210838.75589587848
85209,608172.6350200125
3689,58649.627656687924
141248,611494.5484743919
91197,735100.1121997256
22885,719783.5935412627
89203,9352.722680114675
133958,265280.3920109431
59147,22807.013633110677
108378,307522.61843758257
104423,409072.50245300116
104112,500122.227978251
26431,790663.992713446
136320,42720.03739781462
77568,47032.96094858175
3508,1684909.1331825168
53373,363421.43236024835
115424,213845.433866092
50635,944901.8085615025
85195,641876.8321353528
11540,574283.9525169488
113965,681192.6237926572
22484,-11231.077453221398
91162,167732.19727165572
134547,75079.47865019127
33780,1678542.9666453619
33670,44023.10636359645
130625,599784.5797923761
95554,640524.8486960512
65009,779678.1376852957
90985,686065.2171926086
17292,143933.08486094105
42372,161037.0852192642
90398,502477.56374263583
87559,1001010.2235490193
99227,41753.17509155674
142296,740451.0095649168
119504,466896.54140866426
82595,2838597.0460881414
30377,1077710.1774435153
18380,1336256.2710301701
29232,773303.1907550767
126199,1126798.3376759752
30531,616676.7907105635
9914,443869.82625087193
18443,11115.835578370781
78637,81893.6571987656
109149,737284.0513695988
44142,837729.4579612263
90050,715970.5472232965
82248,587962.6221571197
130322,740880.2279534994
151376,292840.6704627127
56440,671859.9996168069
92205,842045.1725752882
24769,1095630.7262925024
37519,165099.61684290966
131549,102372.58357459295
107145,-32979.77593021316
134654,918193.6680459757
31820,-7007.368498097407
91575,623328.6657496304
118689,1026338.4690594256
108274,676368.2277029103
48088,566251.793753461
52184,400813.15133616544
142268,609523.618353195
101111,-4548.907827824616
63816,136696.02396092733
131230,215293.78097478038
72978,-13818.057806702709
46345,483955.2465678497
139724,322804.86634896655
60606,-36911.812397771544
61961,819480.3563103594
113488,897822.5220038095
17505,76470.85815044731
34016,609523.618353195
453,-32230.9433879946
90813,994828.3683079537
34130,415264.3894296955
51543,-18667.304943685303
141387,358137.5645681348
102268,1099544.128087932
114648,952503.2759316638
42282,377900.1442035243
93117,414649.23257826344
126526,-58540.431443033565
17776,355488.1613981998
41446,1601264.3595488602
115306,196970.54372871201
63340,589348.1581925554
51611,522194.2691065054
1904,444491.09919067664
50779,68402.81485689711
69433,105642.48499508126
105340,567496.4577151125
84488,561485.6059472288
93307,816605.0168144568
59316,642398.6942654664
93102,586769.3788728046
66779,696395.1357424622
37955,990605.9270033527
112105,56742.905077052594
87977,-14618.80488116591
15272,305830.3158965554
27914,3353177.5884912745
140241,692463.9264799354
95472,5761.198731725221
52797,777085.6534374014
111417,665371.1956543126
123786,73183.95141924999
84479,55646.4108572643
88657,686532.5670328175
41838,52476.679253304435
97072,120148.950162486
127911,1235439.7664273677
100908,478249.0706032095
123678,1168028.1248696353
16846,174751.68955598318
106114,622672.4197234528
140008,42094.45807558845
141663,677625.7973445319
136304,1012419.5518403386
128086,264492.14690725063
66609,797656.2705581568
63611,360929.09445047897
121364,1277524.9361434535
84115,-127430.33484418588
2064,861763.1342811703
48350,582917.4928349124
143251,179685.89385261264
55241,907968.9548504385
92147,832535.2572497518
47774,1210791.593541263
140963,898662.4342007262
20141,59463.080183339654
118281,632817.9393201002
150383,215474.80588497262
115402,903510.784985044
70305,1149417.7583382283
120544,72903.01047421858
87513,105225.96298263525
46125,632557.5900742228
100684,260550.4558403353
61973,479885.4699432918
72525,81538.06196848216
111723,2345708.5794280223
5843,980355.863064352
15082,984881.5033065381
147813,574576.7121020183
147249,267266.3535842467
103330,187974.38116353203
1328,500688.6819639926
14782,971748.7368393254
30893,163703.14853201818
103904,-30410.311967197922
139702,557684.6452096477
27543,355309.65343740146
1408,719783.5935412627
22719,776680.6365642953
108872,172478.7436112829
44848,123379.88671892672
62899,883556.3791824051
73762,61538.8686022826
111597,1052050.7880989183
80360,141034.1750486929
94311,506074.3559877547
141873,749680.3514496591
55467,18412.780382749217
103190,1103224.9175512874
70302,235953.29962281516
88200,302306.01321975613
132760,817028.8044944014
99116,973945.9970892568
59432,531708.0893560892
145961,15678.340922964038
68803,122085.6633400491
64401,951903.5675997916
60982,1009651.6183531953
52326,974921.733988859
50735,648083.166555983
6966,-132509.60931414427
68086,248202.78646791662
45357,405490.68275384716
69064,2080958.8416407255
78460,735581.1353221047
129692,358559.24230910017
92209,387537.17589681287
8022,1665138.0330522966
72618,492429.70510761737
102455,609523.618353195
6705,744674.0205506645
65832,337585.72752564383
6631,-2497.8529489720822
30853,254023.05271448713
113251,1305243.849879662
127786,193372.80802081287
33327,804964.2404346445
85583,244677.20965749788
49133,310213.4431087543
137365,1446131.6183531955
3233,-51484.47642418236
26448,-10459.763662613288
24743,1091490.3762883996
71211,-10722.835791704652
2193,138334.1211413176
15114,557965.1090160941
4103,391677.13708843436
18204,842626.2939956319
24486,896680.1962385268
14347,143069.4267302978
33028,759609.724750648
30723,792487.5935412627
60637,183663.83856976475
30145,865000.3794668522
107755,1185709.6534374016
144396,16080.587149592262
84047,1083064.82824399
49510,85114.14881801285
31916,-92631.67979507832
49518,250108.70734414196
26764,36702.62663270178
7928,609523.618353195
45341,-27154.973472455953
80080,668790.3533602739
21692,557726.5411843895
72054,500008.213456534
131599,243902.1964514894
53399,-2195.801193619787
139202,841530.4917624816
20372,1184332.521270687
29292,317032.2895393115
649,65836.07590836473
118908,-68956.70698456603
126853,778703.5931879946
31453,-70592.40482077099
47246,864176.6468071195
138850,491849.5256780815
132897,185795.62687943882
44504,83348.1364397938
26604,674688.7894437977
125821,527080.688786265
90619,863563.7769105348
17843,390653.9850963774
67768,59208.802405852766
141734,722835.2509182296
120319,129527.04241960816
17228,652871.1346933243
70565,671369.9276101575
99229,647265.8443104117
69267,-98307.32711343959
145758,171277.9932820176
137648,113904.86896583595
112911,549916.3636325307
88220,761375.4668096371
135622,188945.81608523877
115560,408470.85788239836
128243,1082159.2130096282
99351,156501.34940994874
71833,320873.5451444978
57805,45541.47842636
130837,949502.5169415642
725,460797.04708517523
14643,103076.77863788477
28372,597985.5999836577
92015,672792.8490726186
141974,425275.14088265965
22309,228422.56890879502
147605,316076.7381167553
75188,-39854.939236864215
47097,736755.618353195
16671,162371.78858185408
89370,132078.63784272538
132774,335794.71563076397
13590,825090.9617993014
91849,638347.1481790668
42069,887158.6390209373
6204,1311641.8572306137
79606,573886.4611838458
19078,979419.2755338824
144264,-24121.660342656018
135725,39435.25309257797
64934,51682.10618353181
72586,134187.46713389648
33007,302405.3268981657
27675,281029.40352943394
5597,861605.7421479686
18955,98017.11200976581
146449,45159.069585208024
88284,69230.76694670529
35808,220642.41214751918
57016,251896.70531602885
126783,172743.92211015592
36167,154598.29204829148
89771,-146063.08782738185
136953,882477.6993648682
139475,508663.41778007435
97558,5634.352370431123
94535,186306.10258144664
77002,883367.5935412627
8148,584200.2864686351
142686,767219.618353195
86965,1051737.5112959777
4345,827516.4261727401
108867,972954.2199047424
8634,905366.3615930856
105066,244673.96706830134
79592,215706.3922740948
52789,170462.7439243326
220,-206781.80501559225
44433,1003958.5282823236
85413,1066556.2845424071
57329,38418.31864834094
85030,182679.00585801282
115526,77592.52994318871
80537,333282.7152702002
21207,1049611.9051356437
59360,7930.4717944015865
91707,203894.1911211735
58065,97926.53329168336
85964,1342008.1605440138
88474,813437.6534374016
69183,284848.96115622687
36345,832961.0967846035
147740,743957.2262185293
137561,57339.99479303084
66708,792685.484176123
18167,37534.5335329838
30059,493863.1673360704
45331,63616.194712725526
81478,223634.36851119605
19276,32355.537787971785
97921,63492.6437403399
103357,1073630.5307601406
33961,116995.29768032936
118860,1250270.043150322
88290,-27282.15828574964
101953,840127.1359327831
56316,472973.9061108757
22927,34411.16956621752
7085,-94889.57538216299
136055,123072.44946889603
35607,1193241.7644364007
82619,732478.8766147583
18579,623877.6466321861
31555,979682.2402576467
119913,260955.60625342513
22190,586656.3388683468
37087,605507.9981815738
4521,274884.9243993847
70433,-5848.580484365259
39289,-18306.396002416266
87194,832108.2984607527
90444,866313.8950707216
24141,607786.7428686214
21658,699768.443696707
124113,671940.3135356354
138439,605456.3247252379
19004,822512.294490543
17787,979612.6733695946
20012,859883.1440729399
100336,595626.3229672657
144020,123201.72873261216
2436,173097.490770109
37665,491006.7636101066
66140,71980.47162101127
13058,165802.27246919688
22937,81894.29204829148
4271,158649.17175563244
119998,29530.63078876061
63124,341700.1913582342
92530,315837.0041618755
150592,865191.5935412627
68109,924850.0545351284
102796,773776.7941372728
91450,73690.08057870099
104286,814222.2924184338
71979,31424.663639571983
138845,720635.3340525075
89428,975960.9503212408
117516,1104946.8524972673
2398,774870.9687221758
124545,682693.4064124352
102358,704623.6847416474
51499,626016.3509835363
119115,431594.59427734633
96838,213496.9468117215
61329,375894.19227103965
54765,446425.66155425383
39983,843534.4637584931
84178,407309.5509026441
88086,-50541.46470906536
39439,587995.4350887015
103666,57183.42774113675
6521,145938.67816000682
8051,-191935.15418523317
32628,607955.2708392341
116458,631547.8681256713
130298,876204.4808704068
90846,706083.8201277086
67836,87863.65677047847
134232,500366.54610126704
56485,149605.36117529753
114200,-55013.02723051104
133857,533598.353558478
1534,48868.23980234744
105220,269739.678202321
73160,1594320.4544409877
77123,11900.456488878757
141692,533507.7394968125
21269,928302.588958679
46515,107675.75563745172
79550,592978.3004582573
18277,518371.93965260376
84125,533692.7030887085
5811,3908.7754387293826
82820,408703.6914084837
54499,119512.64833758574
150043,626295.0234289574
112794,105274.0505761503
66475,836713.3066600666
127896,447782.3563256972
41904,555859.202125587
30457,719600.3198826576
68372,1683623.593541263
128142,736912.3831369434
111249,691191.4025113203
19061,576799.2455250672
37149,-47066.229267837625
77241,438926.1634017141
3243,720706.0095088317
68745,1042549.6782493342
147713,75622.1351694648
42140,704555.6999369746
16793,444745.364284747
69766,1228967.593541263
100145,-54506.56056766427
11580,784371.0264631691
55367,447467.9383053028
56255,391798.1701136926
4623,128964.85100202815
66376,-46556.544941086904
116284,163369.52114514954
76880,-4967.410694372898
2902,33940.43519975786
88620,41490.889161156665
24633,391889.9829346751
42376,134417.42834136653
112364,609523.618353195
141009,1097894.884787455
123441,40271.01249313692
31236,1428903.593541263
106164,240148.114904001
37290,71881.98319950455
89094,713384.1569827327
148223,140943.2159697258
5735,570759.757623517
59937,206110.75942600454
86712,44738.96373961505
39918,489390.85925543733
34879,196267.3835741197
135721,-112614.7451510359
143844,845811.6183531953
98732,55755.50291060144
73826,86818.39654577692
45587,702047.3544007989
37389,1032240.2274111703
56530,398739.0177633713
135633,-153399.17219606834
132848,523555.79725161166
22234,672259.0765301904
16625,224450.8618903283
35211,693309.673891265
68381,96149.73580306082
30715,477843.2293236311
124144,81894.23881457391
122084,583214.8786916966
82272,-70167.979221271
140378,150720.91513458005
142682,54775.71125442983
140761,542150.5643759337
98197,3863879.4399016704
23901,615596.6865937933
133359,180296.31204141583
88067,1065322.6469302753
83517,594880.8194496755
15745,82386.41917161638
137394,520430.15026680107
3972,70785.4696377202
15023,385120.3395337994
102699,609523.618353195
302,389505.27074759937
129770,1274017.211581092
35061,730870.9049357297
124260,1141452.7389159799
104976,421712.77658890554
6787,218148.08855295344
118094,107808.02229562058
138215,-36769.54847741165
14791,201515.37649522902
127406,115286.64214200719
53027,611226.4002972522
9134,1001754.1705012515
136530,968459.3568494632
12623,152533.96032062918
106471,569603.5985529758
122210,400243.7750913171
144767,70175.13849962922
64158,723758.3418679377
29111,736992.4602350215
50366,984070.0038025181
24002,870571.6338614656
26377,415211.72517349006
86688,219973.29880705435
92213,33113.409511882346
13668,187924.3926707761
87703,619852.3457541084
149466,616670.913519718
148224,1127311.345897472
95662,491109.4720962466
56966,84643.446399645
119943,300839.4723765944
98036,92871.1973938903
86020,860142.6632830896
105423,93271.25430084084
107586,454631.7869878725
53142,505606.75699028495
18552,979607.2617398871
19644,722384.6969880683
134558,-71249.62655530946
54655,361631.0386266673
11851,167113.51100641373
46342,329758.7775856369
81195,190950.2388145739
119786,504775.0152597245
5416,865177.7559396599
60546,603353.1665461808
57561,696396.3417337625
125282,102962.16168040101
81124,811980.5777323232
58262,568923.3105774724
34725,3751.1055757283175
81943,143226.38029044197
76245,162095.7011223685
81990,768793.2424884415
120510,21756.79272814648
55661,350205.86953167577
14484,38660.980428833514
102019,726260.1205407565
128055,857793.0274433736
33317,124098.39381348359
148067,660339.7745513835
67523,-75770.70745140311
35466,1331741.6534374016
71798,108235.28103114507
103831,167625.71220572194
64120,804370.5002401692
15385,1852394.2055532003
73993,195897.2076590637
6097,632361.0724373444
49557,31192.797228463984
59199,1011218.9443142915
59532,33821.56476610474
